episode,reward
5.710000000000000000e+02,2.004086204484255404e+03
5.720000000000000000e+02,2.031152051169357264e+03
5.730000000000000000e+02,5.083127024021339224e+01
5.740000000000000000e+02,2.030416732354676469e+03
5.750000000000000000e+02,2.002348365714800366e+03
5.760000000000000000e+02,2.003069224133402031e+03
5.770000000000000000e+02,-4.173320733955192452e+01
5.780000000000000000e+02,2.019070467446505290e+03
5.790000000000000000e+02,2.029809572137126224e+03
5.800000000000000000e+02,3.270212489369477282e+00
5.810000000000000000e+02,2.004080274713744984e+03
5.820000000000000000e+02,1.998464985688452998e+03
5.830000000000000000e+02,2.055702530518396998e+03
5.840000000000000000e+02,2.004142893939556188e+03
5.850000000000000000e+02,-1.023450902964160036e+02
5.860000000000000000e+02,-8.080635611915927541e+01
5.870000000000000000e+02,2.005797074256511678e+03
5.880000000000000000e+02,2.008625409383147144e+03
5.890000000000000000e+02,7.550350199655679262e+01
5.900000000000000000e+02,2.003696676704371157e+03
5.910000000000000000e+02,2.010607640348582436e+03
5.920000000000000000e+02,-8.440785185936037749e+01
5.930000000000000000e+02,2.013366939869232738e+03
5.940000000000000000e+02,2.005206389406042490e+03
5.950000000000000000e+02,2.005753391800898271e+03
5.960000000000000000e+02,-8.155741092572263540e+01
5.970000000000000000e+02,2.009166978341086178e+03
5.980000000000000000e+02,2.002791147218943252e+03
5.990000000000000000e+02,2.007711120835026122e+03
6.000000000000000000e+02,2.015570859859951042e+03
6.010000000000000000e+02,-6.687071730175367179e+01
6.020000000000000000e+02,2.008983372294112996e+03
6.030000000000000000e+02,2.014637277142312769e+03
6.040000000000000000e+02,2.008861387291183974e+03
6.050000000000000000e+02,2.070260370493711889e+03
6.060000000000000000e+02,2.031796129809456033e+03
6.070000000000000000e+02,2.005065816161562452e+03
6.080000000000000000e+02,2.006760063333095331e+03
6.090000000000000000e+02,2.005786798780622121e+03
6.100000000000000000e+02,9.551344072440688393e-01
6.110000000000000000e+02,2.009199691251185186e+03
6.120000000000000000e+02,2.007806010260011817e+03
6.130000000000000000e+02,2.021608900889568531e+03
6.140000000000000000e+02,-8.198185478738194831e+01
6.150000000000000000e+02,-9.011298310305767245e+01
6.160000000000000000e+02,2.001689596425739182e+03
6.170000000000000000e+02,2.020975018349667607e+03
6.180000000000000000e+02,2.002964023067389007e+03
6.190000000000000000e+02,2.008018009847666235e+03
6.200000000000000000e+02,2.005694806426190780e+03
6.210000000000000000e+02,2.006417187028574745e+03
6.220000000000000000e+02,2.000776631790969304e+03
6.230000000000000000e+02,-7.041499486792184825e+01
6.240000000000000000e+02,2.038658879087114428e+03
6.250000000000000000e+02,2.013392572112197058e+03
6.260000000000000000e+02,2.001706286731120144e+03
6.270000000000000000e+02,2.001694588485115446e+03
6.280000000000000000e+02,2.006470051007962411e+03
6.290000000000000000e+02,-1.382272471607580258e+02
6.300000000000000000e+02,2.003774543666027057e+03
6.310000000000000000e+02,2.005751002158529673e+03
6.320000000000000000e+02,2.022045931537161096e+03
6.330000000000000000e+02,2.013031257226929256e+03
6.340000000000000000e+02,2.038891440010670067e+03
6.350000000000000000e+02,2.005393242378009290e+03
6.360000000000000000e+02,2.005259925103163596e+03
6.370000000000000000e+02,2.722510983410004570e+01
6.380000000000000000e+02,2.004946298856285466e+03
6.390000000000000000e+02,-4.898698270888371553e+01
6.400000000000000000e+02,2.001481325140935724e+03
6.410000000000000000e+02,2.007878552894633685e+03
6.420000000000000000e+02,2.008542112960492886e+03
6.430000000000000000e+02,2.032932637890554588e+03
6.440000000000000000e+02,2.008408229404240046e+03
6.450000000000000000e+02,2.005852277612676062e+03
6.460000000000000000e+02,2.012990764851272615e+03
6.470000000000000000e+02,-6.653963033896873469e+01
6.480000000000000000e+02,2.012383413758790994e+03
6.490000000000000000e+02,-8.662557671279950000e+01
6.500000000000000000e+02,2.005103615030427591e+03
6.510000000000000000e+02,2.004078322547965399e+03
6.520000000000000000e+02,2.030522769858548827e+03
6.530000000000000000e+02,2.026123427607858957e+03
6.540000000000000000e+02,-7.454844646173256706e+01
6.550000000000000000e+02,1.997997418614740582e+03
6.560000000000000000e+02,2.008598034623603553e+03
6.570000000000000000e+02,2.878209943261308368e+01
6.580000000000000000e+02,-3.387208645777759486e+00
6.590000000000000000e+02,2.001598211141492357e+03
6.600000000000000000e+02,2.016803632305571909e+03
6.610000000000000000e+02,2.032385296025768412e+03
6.620000000000000000e+02,2.365085001363593520e+01
6.630000000000000000e+02,2.002762201099853201e+03
6.640000000000000000e+02,-6.958804759472351975e+01
6.650000000000000000e+02,2.015282910247265363e+03
6.660000000000000000e+02,2.027686828505316271e+03
6.670000000000000000e+02,2.013471142519736532e+03
6.680000000000000000e+02,2.003607678958020188e+03
6.690000000000000000e+02,1.995332938741477619e+03
6.700000000000000000e+02,2.030856844284244971e+03
6.710000000000000000e+02,2.020923719479565307e+03
6.720000000000000000e+02,2.024676705616154777e+03
6.730000000000000000e+02,2.013423617474046978e+03
6.740000000000000000e+02,2.003215580043255159e+03
6.750000000000000000e+02,2.011858621099034508e+03
6.760000000000000000e+02,2.011693943591709740e+03
6.770000000000000000e+02,2.009173443642423990e+03
6.780000000000000000e+02,2.003378744990424593e+03
6.790000000000000000e+02,2.031918788063253714e+03
6.800000000000000000e+02,2.021988571776952540e+03
6.810000000000000000e+02,9.198671160757656651e+01
6.820000000000000000e+02,2.026816252566040021e+03
6.830000000000000000e+02,2.026901966187880078e+01
6.840000000000000000e+02,-7.826712455890810816e+01
6.850000000000000000e+02,-3.878912286784326113e+01
6.860000000000000000e+02,2.026407560273703666e+03
6.870000000000000000e+02,2.020438922720805067e+03
6.880000000000000000e+02,2.036105081932024405e+03
6.890000000000000000e+02,2.056792767370044203e+03
6.900000000000000000e+02,9.343195096035806557e+01
6.910000000000000000e+02,5.833518392161712995e+01
6.920000000000000000e+02,2.008606998607341211e+03
6.930000000000000000e+02,2.021101672287308247e+03
6.940000000000000000e+02,2.017562599209241398e+03
6.950000000000000000e+02,2.009627382388523529e+03
6.960000000000000000e+02,2.007827106577144605e+03
6.970000000000000000e+02,2.008489849130301991e+03
6.980000000000000000e+02,2.002420325827933539e+03
6.990000000000000000e+02,2.009545409510227501e+03
7.000000000000000000e+02,2.046157275481680244e+03
7.010000000000000000e+02,2.004681363232136391e+03
7.020000000000000000e+02,7.861601056114724884e+01
7.030000000000000000e+02,2.052787390437294562e+03
7.040000000000000000e+02,2.049832417053716199e+03
7.050000000000000000e+02,-2.862718309193527766e+00
7.060000000000000000e+02,8.597886730905551644e+01
7.070000000000000000e+02,4.299382591193968040e+01
7.080000000000000000e+02,-1.796118074591410263e+01
7.090000000000000000e+02,2.002796610452067625e+03
7.100000000000000000e+02,2.023516877357928252e+03
7.110000000000000000e+02,2.016628648523179436e+03
7.120000000000000000e+02,2.011645989198916368e+03
7.130000000000000000e+02,2.003562319555472186e+03
7.140000000000000000e+02,2.011711748362302160e+03
7.150000000000000000e+02,-7.570391289087433506e+01
7.160000000000000000e+02,2.005287331517304665e+03
7.170000000000000000e+02,2.031725570558074878e+01
7.180000000000000000e+02,2.032520796483990125e+03
7.190000000000000000e+02,2.007043473315366100e+03
7.200000000000000000e+02,2.010497222795064545e+03
7.210000000000000000e+02,2.015214896605948070e+03
7.220000000000000000e+02,2.011988077132470607e+03
7.230000000000000000e+02,2.009098896784459157e+03
7.240000000000000000e+02,2.028764100359395570e+03
7.250000000000000000e+02,2.009024230270461203e+03
7.260000000000000000e+02,2.007956875117494747e+03
7.270000000000000000e+02,2.015812072147596155e+03
7.280000000000000000e+02,2.011512092688073608e+03
7.290000000000000000e+02,2.011190129398392628e+03
7.300000000000000000e+02,2.018543558490853457e+03
7.310000000000000000e+02,2.009255460538907300e+03
7.320000000000000000e+02,2.012343440454365236e+03
7.330000000000000000e+02,9.975329725127633651e+01
7.340000000000000000e+02,2.003437659503319082e+03
7.350000000000000000e+02,2.008064887806081742e+03
7.360000000000000000e+02,2.017415289812241099e+03
7.370000000000000000e+02,2.012031035745696045e+03
7.380000000000000000e+02,2.006613583698924231e+03
7.390000000000000000e+02,1.999311180031884305e+03
7.400000000000000000e+02,2.010210503141075151e+03
7.410000000000000000e+02,1.968239737864136941e+03
7.420000000000000000e+02,2.011733848774370017e+03
7.430000000000000000e+02,2.006740438185128369e+03
7.440000000000000000e+02,2.009622334779513267e+03
7.450000000000000000e+02,2.013197753640338078e+03
7.460000000000000000e+02,2.011082356570534557e+03
7.470000000000000000e+02,2.003796935464672515e+03
7.480000000000000000e+02,2.016341206233003732e+03
7.490000000000000000e+02,2.010790771418904797e+03
7.500000000000000000e+02,-8.734217668005546997e+00
7.510000000000000000e+02,-7.291643989750629373e+01
7.520000000000000000e+02,-6.253411142284515734e+01
7.530000000000000000e+02,2.012281488480073676e+03
7.540000000000000000e+02,7.272679274024680396e+00
7.550000000000000000e+02,2.011345012557685095e+03
7.560000000000000000e+02,-3.730940312813793014e-01
7.570000000000000000e+02,2.005802011337915246e+03
7.580000000000000000e+02,2.004476000773075384e+03
7.590000000000000000e+02,2.009229376239286466e+03
7.600000000000000000e+02,1.004709957421666466e+01
7.610000000000000000e+02,-6.626418947329121067e+01
7.620000000000000000e+02,2.028259561965269768e+03
7.630000000000000000e+02,2.017498120335337035e+03
7.640000000000000000e+02,2.013125421341908805e+03
7.650000000000000000e+02,-7.878003389431110293e+01
7.660000000000000000e+02,2.023447759391063983e+03
7.670000000000000000e+02,2.005515763319150892e+03
7.680000000000000000e+02,1.999659855941808473e+03
7.690000000000000000e+02,-6.708860664077438685e+01
7.700000000000000000e+02,-3.672150487484254988e+00
7.710000000000000000e+02,2.006349225586385728e+03
7.720000000000000000e+02,2.003071539582794685e+03
7.730000000000000000e+02,-9.724843884300112506e+01
7.740000000000000000e+02,2.005532496925275382e+03
7.750000000000000000e+02,1.990387709270650703e+03
7.760000000000000000e+02,2.009897371599515282e+03
7.770000000000000000e+02,1.996019290503141747e+03
7.780000000000000000e+02,2.007392697629445365e+03
7.790000000000000000e+02,2.003823400999062414e+03
7.800000000000000000e+02,-8.996128859871299710e+01
7.810000000000000000e+02,2.004151969382398420e+03
7.820000000000000000e+02,2.013000445711090379e+03
7.830000000000000000e+02,5.277905959531157976e+01
7.840000000000000000e+02,2.023975337812096541e+03
7.850000000000000000e+02,2.029834811361617085e+03
7.860000000000000000e+02,2.011043211449969021e+03
7.870000000000000000e+02,2.628408224619068534e+00
7.880000000000000000e+02,2.006463007732758570e+03
7.890000000000000000e+02,-3.334244734877160710e+01
7.900000000000000000e+02,2.658554378116823003e+01
7.910000000000000000e+02,-9.864254998404304331e+01
7.920000000000000000e+02,-8.054787726972936923e+01
7.930000000000000000e+02,2.241970158734235241e+01
7.940000000000000000e+02,2.039808054368408875e+03
7.950000000000000000e+02,1.984903445009872030e+03
7.960000000000000000e+02,2.009110284612482019e+03
7.970000000000000000e+02,2.039842183133577009e+03
7.980000000000000000e+02,-1.599611305524389593e+01
7.990000000000000000e+02,2.017512681048538070e+03
8.000000000000000000e+02,3.523446591614278134e+01
8.010000000000000000e+02,2.021908254473143188e+03
8.020000000000000000e+02,2.028610044020266059e+03
8.030000000000000000e+02,2.015117783372707436e+03
8.040000000000000000e+02,2.020016194551143599e+03
8.050000000000000000e+02,-2.848458944097690448e+01
8.060000000000000000e+02,-8.341950637520896805e+01
8.070000000000000000e+02,4.122608409995683587e+01
8.080000000000000000e+02,2.026222015719602496e+03
8.090000000000000000e+02,2.076000664961065468e+03
8.100000000000000000e+02,4.106186892896091933e+01
8.110000000000000000e+02,2.067502223515055448e+03
8.120000000000000000e+02,1.621079396595384381e+01
8.130000000000000000e+02,1.213084777049089524e+02
8.140000000000000000e+02,1.146836287754777857e+02
8.150000000000000000e+02,-5.700029960497906245e+01
8.160000000000000000e+02,1.767305112370763354e+01
8.170000000000000000e+02,2.008709778617865140e+03
8.180000000000000000e+02,1.995885218832077257e+00
8.190000000000000000e+02,2.008352917733270260e+03
8.200000000000000000e+02,2.008536099566352959e+03
8.210000000000000000e+02,2.002866831417393541e+03
8.220000000000000000e+02,1.998707973108414762e+03
8.230000000000000000e+02,-5.114002753645330301e-01
8.240000000000000000e+02,-5.608504777053187240e+01
8.250000000000000000e+02,-3.252536127799039889e+00
8.260000000000000000e+02,-5.664961524346507815e+01
8.270000000000000000e+02,-4.928058244647422725e+01
8.280000000000000000e+02,-6.362576966007010526e+01
8.290000000000000000e+02,-5.412495424057780724e+01
8.300000000000000000e+02,2.003952197056453997e+03
8.310000000000000000e+02,-5.864670062871513778e+01
8.320000000000000000e+02,2.006597852881003519e+03
8.330000000000000000e+02,-4.316686218175404122e+01
8.340000000000000000e+02,1.992408090167239607e+03
8.350000000000000000e+02,-5.514185236737493767e+01
8.360000000000000000e+02,-1.428861649985339568e+02
8.370000000000000000e+02,2.019135530594130614e+03
8.380000000000000000e+02,2.018324200407762646e+03
8.390000000000000000e+02,2.006551339267009098e+03
8.400000000000000000e+02,2.009068054462828513e+03
8.410000000000000000e+02,2.013483499266531680e+03
8.420000000000000000e+02,2.018641604968563570e+03
8.430000000000000000e+02,-8.887940518600835560e+01
8.440000000000000000e+02,2.008433095853853274e+03
8.450000000000000000e+02,2.008490232877118160e+03
8.460000000000000000e+02,2.002945583054899771e+03
8.470000000000000000e+02,-7.137812861149689603e+00
8.480000000000000000e+02,2.019552404350690040e+03
8.490000000000000000e+02,2.080144564551710118e+03
8.500000000000000000e+02,2.004581443735634139e+03
8.510000000000000000e+02,2.017014930608479062e+03
8.520000000000000000e+02,2.020899934464740227e+03
8.530000000000000000e+02,2.024659104626756971e+03
8.540000000000000000e+02,2.013487994704728635e+03
8.550000000000000000e+02,2.020026986060444870e+03
8.560000000000000000e+02,2.006649651005774103e+03
8.570000000000000000e+02,2.008963912949569021e+03
8.580000000000000000e+02,2.008571511291787374e+03
8.590000000000000000e+02,2.010584110450597791e+03
8.600000000000000000e+02,-4.913819101018462732e+01
8.610000000000000000e+02,-1.522982306672336428e+01
8.620000000000000000e+02,-6.259344437004205020e+01
8.630000000000000000e+02,1.014124332431013187e+00
8.640000000000000000e+02,2.002593049337446246e+03
8.650000000000000000e+02,2.005619205448768298e+03
8.660000000000000000e+02,-5.400242809631799901e+01
8.670000000000000000e+02,2.011428715678399385e+03
8.680000000000000000e+02,-4.811370911576292997e+01
8.690000000000000000e+02,2.010103220310570123e+03
8.700000000000000000e+02,2.005922429737478296e+03
8.710000000000000000e+02,2.008549791849310395e+03
8.720000000000000000e+02,-2.139743565173864681e+01
8.730000000000000000e+02,-5.978991827936461334e+01
8.740000000000000000e+02,2.003609105135819618e+03
8.750000000000000000e+02,-4.841069996305407130e+01
8.760000000000000000e+02,-3.982962100859361954e+01
8.770000000000000000e+02,-6.514967411056409219e+01
8.780000000000000000e+02,-6.555857425736009247e+01
8.790000000000000000e+02,2.006543170475379611e+03
8.800000000000000000e+02,-6.822061029363715079e+01
8.810000000000000000e+02,-3.865866654731495089e+01
8.820000000000000000e+02,2.003455257448731345e+03
8.830000000000000000e+02,2.015157691221253572e+03
8.840000000000000000e+02,-6.286041598259977548e+01
8.850000000000000000e+02,2.006665071816348927e+03
8.860000000000000000e+02,-5.776683033547683976e+01
8.870000000000000000e+02,2.007965420873582843e+03
8.880000000000000000e+02,2.003304556306572067e+03
8.890000000000000000e+02,-5.904275922407023813e+01
8.900000000000000000e+02,-4.726120564807146707e+01
8.910000000000000000e+02,-7.255404690599898743e+01
8.920000000000000000e+02,2.001930716130172186e+03
8.930000000000000000e+02,-8.198962555910722472e+01
8.940000000000000000e+02,2.006442781975951902e+03
8.950000000000000000e+02,2.000631202273562167e+03
8.960000000000000000e+02,2.005566981784432528e+03
8.970000000000000000e+02,-6.393000070191533268e+01
8.980000000000000000e+02,2.003272910781149676e+03
8.990000000000000000e+02,-5.205459036375246740e+01
9.000000000000000000e+02,-5.516500796033398046e+01
9.010000000000000000e+02,-6.680972741859402220e+01
9.020000000000000000e+02,2.027543875442701165e+03
9.030000000000000000e+02,-6.821570059644612627e+01
9.040000000000000000e+02,2.010478993088332345e+03
9.050000000000000000e+02,2.005232325297874013e+03
9.060000000000000000e+02,2.000986703877991431e+03
9.070000000000000000e+02,-7.917030049334222497e+01
9.080000000000000000e+02,-6.650133565427476867e+01
9.090000000000000000e+02,-7.956314007531351251e+01
9.100000000000000000e+02,2.008473279873493993e+03
9.110000000000000000e+02,2.001176208816216558e+03
9.120000000000000000e+02,1.973522829571953935e+03
9.130000000000000000e+02,-6.054592947248097801e+01
9.140000000000000000e+02,-5.176332385760760246e+01
9.150000000000000000e+02,2.006824198934378046e+03
9.160000000000000000e+02,2.005431077832890878e+03
9.170000000000000000e+02,-6.206547648910466819e+01
9.180000000000000000e+02,2.009238100402854116e+03
9.190000000000000000e+02,2.004609708955910037e+03
9.200000000000000000e+02,2.003920181450706878e+03
9.210000000000000000e+02,2.001166668419175721e+03
9.220000000000000000e+02,2.019858356532765811e+03
9.230000000000000000e+02,2.007423984145175837e+03
9.240000000000000000e+02,2.006171172707261576e+03
9.250000000000000000e+02,2.006328792783197969e+03
9.260000000000000000e+02,2.005056616052071149e+03
9.270000000000000000e+02,2.006766143195148516e+03
9.280000000000000000e+02,2.005103269461363425e+03
9.290000000000000000e+02,2.003769433344912613e+03
9.300000000000000000e+02,2.007512493460260885e+03
9.310000000000000000e+02,-4.776921603910498959e+01
9.320000000000000000e+02,-3.901680982901829964e+01
9.330000000000000000e+02,2.016821444271606651e+03
9.340000000000000000e+02,1.991261503153836202e+03
9.350000000000000000e+02,2.011051106242339074e+03
9.360000000000000000e+02,2.006356610060665844e+03
9.370000000000000000e+02,2.012388100339313269e+03
9.380000000000000000e+02,2.007571847869238809e+03
9.390000000000000000e+02,2.007578587615176957e+03
9.400000000000000000e+02,2.005418830752466420e+03
9.410000000000000000e+02,2.008213253205209185e+03
9.420000000000000000e+02,2.008054613457301002e+03
9.430000000000000000e+02,-6.911898089985743354e+01
9.440000000000000000e+02,-6.067732123631324725e+01
9.450000000000000000e+02,-6.695484703187368325e+01
9.460000000000000000e+02,2.007383937789025140e+03
9.470000000000000000e+02,2.010648217384773261e+03
9.480000000000000000e+02,2.005914387609372852e+03
9.490000000000000000e+02,-5.949591251425701444e+01
9.500000000000000000e+02,2.005564998400400100e+03
9.510000000000000000e+02,-5.513157158243951983e+01
9.520000000000000000e+02,2.018442682820402524e+03
9.530000000000000000e+02,-6.607170724877013868e+01
9.540000000000000000e+02,-6.856419823940958835e+00
9.550000000000000000e+02,-7.094520086841816919e+01
9.560000000000000000e+02,2.007363274851559481e+03
9.570000000000000000e+02,2.003347462930561505e+03
9.580000000000000000e+02,1.999673148023753356e+03
9.590000000000000000e+02,-9.419115172640060507e+01
9.600000000000000000e+02,-6.674718133254765462e+01
9.610000000000000000e+02,2.005512356939059828e+03
9.620000000000000000e+02,1.988288707592741048e+03
9.630000000000000000e+02,-3.767995735915962996e+01
9.640000000000000000e+02,-2.130147296012705382e+01
9.650000000000000000e+02,-6.363517070553110955e+01
9.660000000000000000e+02,2.011358603306586019e+03
9.670000000000000000e+02,2.008827974077393037e+03
9.680000000000000000e+02,2.004015527386418171e+03
9.690000000000000000e+02,-5.074671784097262162e+01
9.700000000000000000e+02,-2.969697948396315823e+01
9.710000000000000000e+02,-6.118749378323992971e+01
9.720000000000000000e+02,1.995715368971384351e+03
9.730000000000000000e+02,-6.951160596875351416e+01
9.740000000000000000e+02,2.003547250396090703e+03
9.750000000000000000e+02,2.003852672558509539e+03
9.760000000000000000e+02,2.012778856078047511e+03
9.770000000000000000e+02,2.004738121683460349e+03
9.780000000000000000e+02,2.009200057682847046e+03
9.790000000000000000e+02,2.006814623677058307e+03
9.800000000000000000e+02,2.006329830608948669e+03
9.810000000000000000e+02,2.005428394242321247e+03
9.820000000000000000e+02,2.016554874539113371e+03
9.830000000000000000e+02,2.007621057432755606e+03
9.840000000000000000e+02,2.073597342542234856e+03
9.850000000000000000e+02,-3.798875957834584227e+01
9.860000000000000000e+02,2.004082742978986516e+03
9.870000000000000000e+02,2.004132806326388618e+03
9.880000000000000000e+02,2.027073214746687199e+03
9.890000000000000000e+02,2.003941703991195254e+03
9.900000000000000000e+02,2.021547240342818213e+03
9.910000000000000000e+02,2.017160883105066205e+03
9.920000000000000000e+02,2.009027826420827068e+03
9.930000000000000000e+02,2.006413127142260919e+03
9.940000000000000000e+02,2.014214436206593973e+03
9.950000000000000000e+02,2.011871505097464706e+03
9.960000000000000000e+02,2.039079154440367120e+03
9.970000000000000000e+02,2.010682497873312286e+03
9.980000000000000000e+02,2.016220558906697761e+03
9.990000000000000000e+02,2.010628575846623789e+03
1.000000000000000000e+03,2.004431361417658763e+03
1.001000000000000000e+03,2.005257917213715928e+03
1.002000000000000000e+03,2.017505334757760920e+03
1.003000000000000000e+03,2.005055272807850997e+03
1.004000000000000000e+03,2.007459731536480604e+03
1.005000000000000000e+03,2.030682400885269317e+03
1.006000000000000000e+03,2.006724604692765297e+03
1.007000000000000000e+03,2.019262785759613053e+03
1.008000000000000000e+03,2.006387122025595772e+03
1.009000000000000000e+03,-4.062467836668311350e+01
1.010000000000000000e+03,2.021965616562151126e+03
1.011000000000000000e+03,2.022017381861838203e+03
1.012000000000000000e+03,2.026982499956857509e+03
1.013000000000000000e+03,2.037553437526486732e+03
1.014000000000000000e+03,2.013475412021379270e+03
1.015000000000000000e+03,2.067205014040230253e+03
1.016000000000000000e+03,2.008034600751009066e+03
1.017000000000000000e+03,2.004061853250325612e+03
1.018000000000000000e+03,2.008598481992185953e+03
1.019000000000000000e+03,2.007700158869870847e+03
1.020000000000000000e+03,2.033116161194362121e+03
1.021000000000000000e+03,2.048895193343913888e+03
1.022000000000000000e+03,2.012315299256655180e+03
1.023000000000000000e+03,2.008376694010649089e+03
1.024000000000000000e+03,2.028818539028026862e+03
1.025000000000000000e+03,-5.770083790896923404e+01
1.026000000000000000e+03,2.044350973403293665e+03
1.027000000000000000e+03,2.061891777214777449e+03
1.028000000000000000e+03,2.008918055001433913e+03
1.029000000000000000e+03,-2.759362432542837951e+01
1.030000000000000000e+03,2.016153421391289157e+03
1.031000000000000000e+03,1.856069091741433752e+01
1.032000000000000000e+03,2.013779645600505091e+03
1.033000000000000000e+03,2.004073285472897851e+03
1.034000000000000000e+03,-2.145849845777377851e+01
1.035000000000000000e+03,2.004735000866631935e+03
1.036000000000000000e+03,2.008088537440085020e+03
1.037000000000000000e+03,2.006649342504349988e+03
1.038000000000000000e+03,2.015330305269695828e+03
1.039000000000000000e+03,2.036900674159065147e+03
1.040000000000000000e+03,2.008474929846067198e+03
1.041000000000000000e+03,2.033531724485102814e+03
1.042000000000000000e+03,2.046761864129698097e+03
1.043000000000000000e+03,2.015432617341286232e+03
1.044000000000000000e+03,-3.805125359871632895e+01
1.045000000000000000e+03,2.067955217570117838e+03
1.046000000000000000e+03,2.074518381893156402e+03
1.047000000000000000e+03,2.036910423027373781e+03
1.048000000000000000e+03,-2.365157509027259408e+01
1.049000000000000000e+03,2.015045154783801308e+03
1.050000000000000000e+03,2.068849668784720961e+03
1.051000000000000000e+03,2.050069072974782557e+03
1.052000000000000000e+03,2.011905177752637201e+03
1.053000000000000000e+03,1.453481582712110054e+01
1.054000000000000000e+03,-1.306459769840791729e+01
1.055000000000000000e+03,2.010071022028712378e+03
1.056000000000000000e+03,2.034779254824263035e+03
1.057000000000000000e+03,2.004872887038949557e+03
1.058000000000000000e+03,2.014519647877942589e+03
1.059000000000000000e+03,2.007383113890069126e+03
1.060000000000000000e+03,2.005667071844068005e+03
1.061000000000000000e+03,2.006681124820969899e+03
1.062000000000000000e+03,2.026077781502440757e+03
1.063000000000000000e+03,2.003917343195446847e+03
1.064000000000000000e+03,2.009604089747458829e+03
1.065000000000000000e+03,2.005447279922158941e+03
1.066000000000000000e+03,2.012414192954730197e+03
1.067000000000000000e+03,2.007131861345475045e+03
1.068000000000000000e+03,2.009994773271435179e+03
1.069000000000000000e+03,-3.826904652706188870e+01
1.070000000000000000e+03,-3.976726705189858535e+01
1.071000000000000000e+03,2.005927258345971040e+03
1.072000000000000000e+03,2.042451423819213687e+03
1.073000000000000000e+03,2.012529837817639873e+03
1.074000000000000000e+03,-3.681346663436996636e+01
1.075000000000000000e+03,-3.307107795713213250e+01
1.076000000000000000e+03,2.009383316058738501e+03
1.077000000000000000e+03,2.016705143891903617e+03
1.078000000000000000e+03,2.010767163173027029e+03
1.079000000000000000e+03,2.019488577123980576e+03
1.080000000000000000e+03,2.003939472587805994e+03
1.081000000000000000e+03,2.023280176255859033e+03
1.082000000000000000e+03,2.029762346363025017e+03
1.083000000000000000e+03,2.015877776328238269e+03
1.084000000000000000e+03,7.780344553304799149e+01
1.085000000000000000e+03,2.002926863612395437e+03
1.086000000000000000e+03,-6.527850430921692038e+00
1.087000000000000000e+03,2.005214307837859224e+03
1.088000000000000000e+03,2.002313756589675677e+03
1.089000000000000000e+03,2.003488936232035030e+03
1.090000000000000000e+03,2.030736492763578781e+03
1.091000000000000000e+03,2.004713639055784370e+03
1.092000000000000000e+03,2.013384704049177117e+03
1.093000000000000000e+03,2.004503323730265947e+03
1.094000000000000000e+03,2.019312830993036414e+03
1.095000000000000000e+03,2.006837435552794659e+03
1.096000000000000000e+03,-3.378120151352534606e+01
1.097000000000000000e+03,2.012758782670654455e+03
1.098000000000000000e+03,2.016261183167252284e+03
1.099000000000000000e+03,2.013595321631440811e+03
1.100000000000000000e+03,2.019714803211968274e+03
1.101000000000000000e+03,4.325042602205682130e+01
1.102000000000000000e+03,2.007367358717803427e+03
1.103000000000000000e+03,2.004975256213853754e+03
1.104000000000000000e+03,2.009634970168614927e+03
1.105000000000000000e+03,2.034537964395316521e+03
1.106000000000000000e+03,2.013721915154096450e+03
1.107000000000000000e+03,2.008200383081430118e+03
1.108000000000000000e+03,2.011523947035582978e+03
1.109000000000000000e+03,2.005042270191288708e+03
1.110000000000000000e+03,1.439711198249547408e+01
1.111000000000000000e+03,2.006915558839961250e+03
1.112000000000000000e+03,2.024652521131609547e+03
1.113000000000000000e+03,2.003890489209745965e+03
1.114000000000000000e+03,2.002653838112643371e+03
1.115000000000000000e+03,2.011499116447662800e+03
1.116000000000000000e+03,2.008708487887299498e+03
1.117000000000000000e+03,2.037820614244725675e+03
1.118000000000000000e+03,2.008291827888518810e+03
1.119000000000000000e+03,-7.378454750043409227e+00
1.120000000000000000e+03,2.007097017798655088e+03
1.121000000000000000e+03,-5.318977029851892269e+01
1.122000000000000000e+03,2.024371447723740403e+03
1.123000000000000000e+03,2.037715656497452983e+03
1.124000000000000000e+03,2.006886518514314730e+03
1.125000000000000000e+03,2.030224526803615163e+03
1.126000000000000000e+03,5.758187694946524715e+01
1.127000000000000000e+03,2.004480866344802962e+03
1.128000000000000000e+03,2.007133064816819797e+03
1.129000000000000000e+03,2.010959938255910401e+03
1.130000000000000000e+03,2.007677546978177133e+03
1.131000000000000000e+03,2.009164038738022555e+03
1.132000000000000000e+03,2.004342412473825107e+03
1.133000000000000000e+03,2.011020544669505171e+03
1.134000000000000000e+03,2.008798735429731323e+03
1.135000000000000000e+03,2.009702936084181829e+03
1.136000000000000000e+03,2.007781534842077235e+03
1.137000000000000000e+03,2.013480093756594215e+03
1.138000000000000000e+03,2.005651153772562566e+03
1.139000000000000000e+03,2.019351075534470510e+03
1.140000000000000000e+03,2.019968516242114674e+03
1.141000000000000000e+03,2.009207484272659940e+03
1.142000000000000000e+03,2.003729838434317116e+03
1.143000000000000000e+03,2.004712129593884583e+03
1.144000000000000000e+03,2.014535335844347401e+03
1.145000000000000000e+03,2.009816618854708850e+03
1.146000000000000000e+03,8.446973017868728562e+01
1.147000000000000000e+03,2.032164082699844357e+03
1.148000000000000000e+03,-8.344697792630120148e+01
